"id","t","y","pcap","pc","emp","unemp"
"425",25,9,21.3743485996541,14974.69,28468.92,652.5,5
"426",26,9,20.011282825335,3768.6,10805.73,203.3,5.9
"427",26,9,19.3543735879288,3877.35,11252.01,210.5,7
"428",26,9,20.10938596512,4033.14,11706.31,223.4,7
"429",26,9,20.3394433982112,4160.79,12261.06,244.6,6.2
"430",26,9,20.357375188417,4296.97,12901.95,256.1,7.5
"431",26,9,20.5898409274471,4402.1,13377.1,263.1,9.7
"432",26,9,20.1245144900447,4500.21,15048.03,279.8,9
"433",26,10,20.451122987402,4574.27,15231.21,308.2,7
"434",26,10,21.0708681327644,4646.28,15437.13,350.3,4.4
"435",26,10,19.8342883350576,4766.05,15781.26,383.7,5.1
"436",26,10,21.6165146663486,4935.36,16264.91,399.9,6.2
"437",26,10,21.0193770161619,5188.56,17556.21,411.2,7.1
"438",26,10,21.0047569161556,5381.96,17981.16,401.1,10
"439",26,10,19.9929884456894,5500.17,18297.17,402.8,9.8
"440",26,10,21.1533754543742,5695,18813.07,426,7.8
"441",26,10,20.136399862329,5856.9,19705.62,446.4,8
"442",26,10,20.1067669152224,6003,22724.26,468.1,6
"443",27,10,20.5757895201817,3085.49,5957.55,258.5,3.3
"444",27,10,19.8189452944045,3247.53,6436.54,259.9,4.7
"445",27,10,19.9858002192622,3419.24,6680.89,278.5,4.5
"446",27,10,19.7196585528789,3559.45,6965.5,297.8,3.9
"447",27,10,20.689299687408,3688.39,7332.32,300.3,3.6
"448",27,10,19.7329741756172,3783.91,7671.07,292.8,9
"449",27,10,19.6579240204844,3915.38,7536.15,313.4,6.4
"450",27,10,19.8426632573024,4084.04,7674.13,337.1,5.9
"451",27,10,20.5058000188333,4223.59,7886.88,359.6,3.8
"452",27,10,20.6359656584812,4329.97,8200.74,378.5,3.1
"453",27,10,20.5369284538642,4348.94,8562.82,385.4,4.7
"454",27,10,20.4853220445423,4369.35,9134.69,394.6,5
"455",27,10,21.0494636369476,4353.02,9412.72,394.4,7.4
"456",27,10,20.062083400402,4333.41,9575.38,409.5,5.4
"457",27,10,20.360141819402,4324.98,9751.27,441.5,4.3
"458",27,10,20.6326418415477,4316.63,10057.05,466,3.9
"459",27,10,20.140783928258,4331.54,11863.55,490.1,2.8
"460",28,10,22.6317629646516,24857.74,57996.4,2606.2,4.6
"461",28,10,22.2766160399233,26627.68,59928.09,2607.6,5.7
"462",28,10,23.4148963463579,28256.83,62437.39,2672.5,5.8
"463",28,10,23.1023011791027,29544.99,65220.99,2759.7,5.6
"464",28,10,23.0442541893729,30629.69,68911.99,2783,6.9
"465",28,10,24.0895046974907,31830.65,72364.36,2699.9,10
"466",28,10,22.9265179713997,32396.14,65688.1,2753.7,10
"467",28,10,22.3934809208565,32775.77,67158.09,2836.9,9.4
"468",28,10,23.768733456972,33066.76,69360.18,2961.9,7.2
"469",28,10,23.28838986204,33268.6,72312.47,3027.2,6.9
"470",28,10,23.65286026512,33625.27,75670.48,3060.4,7.2
"471",28,10,22.7552184167358,33794.24,77193.36,3098.9,7.3
"472",28,10,23.627043417687,34144.85,79782.27,3092.8,9
"473",28,10,23.8469718413112,34320.27,81590.08,3165.1,7.8
"474",28,10,23.3972554778975,34385.92,83749.02,3329.2,6.2
"475",28,10,23.067817703967,34528.53,87514.13,3414.1,5.7
"476",28,10,24.0364035510866,34675.69,95540.08,3489.9,5
"477",29,10,21.480251163111,6082.2,18909.26,292.6,5.9
"478",29,10,21.518021102764,6195.5,19467.69,305.7,6.2
"479",29,10,22.1758272997528,6238.49,19864.93,327.5,5.8
"480",29,10,20.1552409826416,6326.03,20592.77,346,5.7
"481",29,11,21.3882176235355,6367.27,21314.16,360.2,6.3
"482",29,11,21.594146400035,6447.38,21958.76,370.2,10
"483",29,11,20.9193820629671,6606.97,23919.97,390,9.1
"484",29,11,22.0735524991551,6724.71,24441.46,415.4,7.8
"485",29,11,21.7994783258355,6786.25,25269.39,444.3,5.7
"486",29,11,22.0812017544148,6902.83,26247.31,461,6.6
"487",29,11,20.9302036595919,7104.7,27361.11,465.4,7.5
"488",29,11,22.2534285067029,7296.53,26939.76,475.5,7.3
"489",29,11,22.0239904393562,7402.21,28025.98,473.6,9.2
"490",29,11,20.6074108148376,7634.64,28657.43,479.5,10
"491",29,11,22.7184652552496,7904.32,28916.61,502.8,7.5
"492",29,11,22.0048874673043,8228.31,29544.48,520.2,8.8
"493",29,11,21.6892900332563,8483.37,30208.23,525.9,9.2
"494",30,11,24.8477883338525,106893.49,136663.66,7156.4,4.5
"495",30,11,24.5132453767205,110931.96,142795.91,7011.4,6.6
"496",30,11,25.0706872404519,115957.66,149415.66,7038.5,6.7
"497",30,11,24.7637648724889,121450.05,157017.53,7132.2,5.4
"498",30,11,25.4261914740218,126498.16,166920.58,7077.1,6.3
"499",30,11,26.0286697362185,131097.03,175080.71,6829.9,9.5
"500",30,11,25.940098933488,134166.03,153578.05,6789.5,10
"501",30,11,24.6927630671446,134701.89,156804.67,6857.6,9.1
"502",30,11,24.7274196474959,134632.83,162223.44,7044.5,7.7
"503",30,11,25.0850564661891,134765.25,169324.73,7179.4,7.1
"504",30,11,24.3235316235026,134166.71,177499.16,7207.1,7.5
"505",30,11,24.5722337856242,133207.7,173471.27,7287.3,7.6
"506",30,11,24.3830874189358,132189.18,179574.26,7254.6,8.6
"507",30,11,24.97073851753,131808.83,183921.34,7313.3,8.6
"508",30,11,24.9346307758159,131365.12,189443.48,7570.4,7.2
"509",30,11,24.822359642687,131529.92,199426.84,7751.3,6.5
"510",30,11,25.3313592153662,132203.02,199092.6,7907.9,6.3
"511",31,11,23.4405241295587,16840,43497.41,1782.7,4.3
"512",31,11,23.1632504897354,17688.47,46378.35,1813.8,4.8
"513",31,11,24.0474006037446,18419.02,48129.87,1911.9,4
"514",31,11,23.1893278224638,19081.72,49858.52,2018.1,3.5
"515",31,11,23.3203500845652,19701.02,52460.28,2048.2,4.5
"516",31,11,23.6656016334935,20334.13,54990.14,1979.9,8.6
"517",31,11,22.8281045542547,21062.44,57959.71,2082.7,6.2
"518",31,11,23.4129272014605,22029.51,59106.74,2170.4,5.9
"519",31,11,22.8839839657266,22652,60848.16,2277.4,4.3
"520",31,11,23.6502176844683,23305.83,63150.19,2373,4.8
"521",31,11,23.6950382330442,24164.71,65641.48,2380,6.6
"522",31,11,23.4864387326455,24576.1,67293.41,2391.6,6.4
"523",31,11,22.7168294051955,24698.58,69071.06,2347,9
"524",31,11,23.4729522390121,24700.31,70037.15,2419.2,8.9
"525",31,11,23.5812209933053,24674.17,70834.5,2565.2,6.7
"526",31,11,23.7675009369554,24744.19,72753.04,2651.2,5.4
"527",31,11,24.0278932137653,25179.37,84000.92,2744.1,5.3
"528",32,11,20.7260440573838,4173.07,11571.8,163.6,4.6
"529",32,12,20.2229985288266,4226.31,11843.02,167,5.3
"530",32,12,20.424119418271,4302.57,12036.32,176.1,4.9
"531",32,12,19.5842483295324,4330.52,12675.35,183.9,5.1
"532",32,12,20.8978981217681,4404.4,13112.72,193.8,3
"533",32,12,20.4459707911219,4458.28,13488.09,203.6,3.6
"534",32,12,20.7762706655243,4492.23,15078.43,215,3.6
"535",32,12,20.1131304464586,4573.94,15049.51,221.1,4.8
"536",32,12,21.135250145661,4628.15,15397.12,234,4.8
"537",32,12,20.1215777172992,4704.64,15889.87,244.2,3.7
"538",32,12,19.5413662079454,4798.61,16426.81,245.2,5
"539",32,12,21.686900757807,4888.2,20919.99,249.4,5
"540",32,12,20.4137248373293,4893,21461.22,249.7,5.9
"541",32,12,20.4996827908775,4929.21,21655.24,250.6,5.6
"542",32,12,20.8247386789592,4929.23,21663.82,252.5,5.1
"543",32,12,21.0197030962218,4968.32,22019.74,252,5.9
"544",32,12,21.0890123735138,5014.77,21556.51,249.9,6.3
"545",33,12,23.5578398855157,48317.68,106396.06,3880.7,5.4
"546",33,12,23.4248878127011,50241.05,110274.99,3839.6,6.5
"547",33,12,24.1981137534239,51395.75,114219.33,3938.4,5.5
"548",33,12,24.600392392864,52356.39,118487.46,4112.9,4.3
"549",33,12,24.3275539843281,52834.75,124345.66,4169.4,5
"550",33,12,23.7085243666798,53464.68,130164.06,4016.2,9.1
"551",33,12,24.0138988882199,54188.05,123122.24,4094.6,7.8
"552",33,12,23.2971438639175,54969.48,126663.68,4230.1,6.5
"553",33,12,24.0598147039435,55391.11,130514.81,4394.9,5.4
"554",33,12,23.6648578738984,56115.22,135552.69,4484.8,5.9
"555",33,12,23.96670218133,56513.62,141143.03,4367.4,8.4
"556",33,12,24.2355360616883,56980.17,130138.76,4317.7,9.6
"557",33,12,23.9255042611051,57101.01,133828.4,4124.3,13
"558",33,12,24.1074275738993,56929.04,135942.45,4092.5,12
"559",33,12,24.3239804546691,56648.46,137605.78,4260.2,9.4
"560",33,12,23.5499947180357,56463.31,141449.34,4372.9,8.9
"561",33,12,24.8728992547841,56283.12,139129.61,4471.4,8.1
"562",34,12,22.0928825904606,11168.19,38990.92,762.6,4.4
"563",34,12,22.1334353906471,11478.15,40190.7,774.4,4.9
"564",34,12,22.6472535010035,11680.58,40932.34,811.9,4.5
"565",34,12,21.9213587759321,11832.9,41815.94,851.9,4.2
"566",34,12,22.4647806909269,12026.61,43288.99,886.9,4.4
"567",34,12,21.7193077600714,12396.49,44637.52,899.7,7.2
"568",34,12,22.4622277802413,12730.82,49044.39,931.1,5.6
"569",34,12,22.5994921800544,12979.01,49679.55,971.5,5
"570",34,12,22.4083293935078,13229.51,51180.23,1035.7,3.9
"571",34,12,21.7505769977593,13492.11,53110.66,1087.9,3.4
"572",34,12,22.5321208961015,13835.66,55318.19,1138.1,4.8
"573",34,12,22.6036339019717,14248.02,63264.52,1201.2,3.6
"574",34,12,22.7634288456718,14564.32,65824.58,1216.9,5.7
"575",34,12,22.9614603284487,14766.51,67358.6,1170.6,9
"576",34,12,22.4423030320395,15088.88,68096.06,1180.3,7
"577",34,13,22.8507368818916,15480.8,69848.25,1165.3,7.1
"578",34,13,23.0012619551713,15891.09,64625.86,1124.4,8.2
"579",35,13,21.4227774275146,11143.64,22546.05,710.5,6.2
"580",35,13,22.8546342496448,11481.58,23425.25,729.1,6.6
"581",35,13,22.3632869456328,11830.75,24286.22,774.7,5.7
"582",35,13,22.4762558038764,12150.51,25304.46,816.2,5.3
"583",35,13,21.475022419243,12912.83,26641.39,838.2,7.5
"584",35,13,22.8517941673239,13214.8,27836.41,837.4,11
"585",35,13,21.7972979971749,13671.14,30422.64,878.5,9.5
"586",35,13,21.4022767651267,13976.13,31180.19,936.9,7.4
"587",35,13,23.3750274197418,14350.99,32072.2,1009.2,6.1
"588",35,13,22.211822764014,14724.22,33272.01,1056,6.8
"589",35,13,22.2485916948925,15020.05,34618.64,1044.6,8.3
"590",35,13,22.143322020773,15420.55,36469.81,1018.7,9.9
"591",35,13,22.7057475928733,15666.86,37341.17,961.1,12
"592",35,13,22.2461348802913,15743.83,37792.98,966.7,11
"593",35,13,22.2346553129283,15759.04,38276.78,1006.9,9.4
"594",35,13,22.2600961254638,15844.49,39308.4,1030,8.8
"595",35,13,22.8606639338845,15947.63,37419.6,1058.5,8.5
"596",36,13,24.5147763303167,50428.35,105738.93,4351.6,4.5
"597",36,13,24.1404888200864,53374.91,109965.27,4291.3,5.4
"598",36,13,24.2614950944004,56250.56,114031.51,4400,5.4
"599",36,13,24.5816142573272,58090.06,118691.16,4506.5,4.8
"600",36,13,23.8795232776917,59430.51,124688.11,4514.6,5.1
"601",36,13,23.8074039306287,60860.6,130578.37,4435.8,8.3
"602",36,13,24.018857845728,61871.02,124414.86,4512.8,7.9
"603",36,13,23.7785997564522,62830.91,127274.82,4565.2,7.7
"604",36,13,24.1692726498131,62861.36,131212.42,4716.2,6.9
"605",36,13,23.8893304681142,62652.44,136305.43,4806.1,6.9
"606",36,13,24.5607828428213,62617.53,141870.43,4753.1,7.8
"607",36,13,24.3600300926603,62440.58,132965.78,4728.9,8.4
"608",36,13,24.1409007695651,62061.65,136800.58,4580.1,11
"609",36,13,24.5366214691693,61479.97,139072.15,4524.3,12
"610",36,13,23.9526037681562,61158.43,141054.14,4654.8,9.1
"611",36,13,23.9374409650751,60661.77,145339.04,4730.3,8
"612",36,13,24.2227825974863,60244.69,145433.99,4790.9,6.8
"613",37,13,19.7669786182855,4310.22,5437.28,344.1,5.2
"614",37,13,20.5082040006478,4451.24,5610.11,342.8,6.8
"615",37,13,19.8671151202822,4493.55,5845.79,358.1,6.5
"616",37,13,21.1937315481497,4498.12,6109.18,365.9,6.2
"617",37,13,20.1398496924858,4490.52,6470.03,367,7.3
"618",37,13,19.9439765034393,4463.83,6799.79,349.2,11
"619",37,13,19.189492342566,4437.89,6123.78,366.7,8.1
"620",37,13,19.9595826077512,4443.85,6286.71,381.7,8.6
"621",37,13,20.589364181659,4442.7,6499.15,395.8,6.6
"622",37,13,20.2543952809866,4430.52,6803.93,400,6.6
"623",37,13,20.3337865388601,4411.81,7154.94,398.3,7.2
"624",37,13,20.9279922159163,4396.28,7057.35,401.4,7.6
"625",37,14,20.8137275428195,4342.85,7323.77,390.5,10
"626",37,14,20.9852289473388,4302.36,7503.27,396.3,8.3
"627",37,14,20.51107404497,4251.45,7684.1,416.4,5.3
"628",37,14,21.4941753702527,4230.74,8001.04,429.2,4.9
"629",37,14,21.0314004653658,4254.36,8191.84,442.5,4
"630",38,14,21.5167408201279,8250.43,24322.74,842,5
"631",38,14,20.9970800866354,8694.41,26387.6,862.6,5.3
"632",38,14,22.0337137304559,9115.22,27298.7,920.3,4.2
"633",38,14,21.759704065511,9554.06,28224.77,984,3.7
"634",38,14,20.9677553028423,10014.14,29549.55,1015.8,4.5
"635",38,14,22.3204059068454,10637.46,30901.75,982.6,8.7
"636",38,14,22.0524241612359,11097.59,34992.84,1038.1,6.9
"637",38,14,21.5110871309049,11500.56,35544.29,1081.7,7.2
"638",38,14,22.1593533634255,11653.18,36518.61,1137.5,5.7
"639",38,14,21.8006533936868,11911.5,37807.33,1176,5
"640",38,14,22.0937823876797,12263.76,39198.08,1188.8,6.9
"641",38,14,21.0002831551233,12577.08,40311.84,1196.4,8.4
"642",38,14,22.268903083312,12972.01,41342.05,1162.3,11
"643",38,14,22.9054616901677,13110.97,41914.56,1189,10
"644",38,14,22.493168950514,13172.84,42318.87,1262.5,7.1
"645",38,14,21.7408272554507,13211.81,43299.52,1296.2,6.8
"646",38,14,21.8736871394303,13391.24,48248.27,1338,6.2
"647",39,14,20.4173764633754,4173.17,9202.46,175.4,3.3
"648",39,14,19.689306926215,4261.98,9436.08,179,3.7
"649",39,14,19.7622683779368,4333.46,9688.61,189.9,3.7
"650",39,14,20.0047074349365,4407.53,10017.65,199.1,3.3
"651",39,14,19.6641506221853,4501.83,10458.03,206.6,3.5
"652",39,14,19.6413633620015,4630.2,10832.66,209.3,3.7
"653",39,14,19.4224117105633,4732.91,11153.46,218.6,3.4
"654",39,14,20.6394558715873,4840.82,11058.96,226.6,3.3
"655",39,14,20.0988773284431,4895.63,11324.24,236.6,3
"656",39,14,19.9823207586628,4998.02,11686.06,241.4,3.5
"657",39,14,20.5678326118415,5067.5,12084.49,238,4.9
"658",39,14,20.1695036521504,5125.45,11911.36,236,5.1
"659",39,14,19.906353814388,5178.56,12036.85,230.2,5.5
"660",39,14,20.5852252961728,5162.24,11996.73,235.3,5.4
"661",39,14,19.9854005962492,5146.61,11982.06,247,4.3
"662",39,14,20.5211974180437,5148.18,12209.44,249.4,5.1
"663",39,14,20.0604723813751,5281.22,11305.15,251.9,4.7
"664",40,14,21.7391482521915,20949.51,38417.96,1327.6,4.8
"665",40,14,22.610529714163,21687.41,40374.38,1356.8,5
"666",40,14,22.4069363165815,22448.25,41983.03,1450.1,3.6
"667",40,14,21.6411940017155,22886.75,43491.51,1531.1,3
"668",40,14,22.319782592095,23184.46,45836.89,1558.2,3.9
"669",40,14,22.2086384714628,23972.49,48060.68,1505.7,8.3
"670",40,14,22.6519222035355,24632.07,51076.68,1575.4,6
"671",40,14,23.1416185842209,25153.79,52181.92,1648.1,6.3
"672",40,14,21.8895194388876,25444.07,53812.7,1737,5.8
"673",40,15,23.8045647274025,25820.64,55904.1,1777.3,5.8
"674",40,15,23.8651459089383,26011.9,58207.51,1746.6,7.3
"675",40,15,23.5330495074197,26321.05,58678.19,1755.4,9.1
"676",40,15,24.3919663140803,26467.14,60244.5,1703,12
"677",40,15,23.8347508836513,26394.65,61160.01,1719,12
"678",40,15,23.5601172542957,26261.07,62031.97,1812,8.6
"679",40,15,22.4219125819174,26236.06,63885.31,1867.8,8
"680",40,15,24.2004483486629,26281.46,65065.24,1929.8,8
"681",41,15,24.7137218561065,53639.88,213676.41,3624.9,4.4
"682",41,15,23.6975456102708,55700.45,220715.86,3683.5,4.9
"683",41,15,25.4536129888709,57213.27,224933.82,3884.4,4.5
"684",41,15,25.0044850802619,59134.01,229705.43,4141.7,3.9
"685",41,15,24.0564825069492,60974.12,237780.47,4360.2,4.3
"686",41,15,25.1095079927773,62734.61,245917.64,4462.9,5.6
"687",41,15,24.2885590868891,64422.93,270830.23,4683.7,5.7
"688",41,15,25.0695470501654,65863.92,274770.61,4906.8,5.3
"689",41,15,23.7818593851686,67133.78,283942.5,5271.6,4.8
"690",41,15,25.4209916216878,69034.04,295486.62,5601.8,4.2
"691",41,15,26.0912632741844,71409.31,308526.88,5851.2,5.2
"692",41,15,25.3879710731844,74168.05,334167.45,6180,5.3
"693",41,15,24.1818135499547,76260.44,349440.59,6263.4,6.9
"694",41,15,25.1141193440897,78159.02,359069.09,6193.6,8
"695",41,15,25.1037409588117,80067.98,364324.47,6492.4,5.9
"696",41,15,24.6464264179659,82196.09,375341.6,6663.1,7
"697",41,15,24.0236103850246,84303.17,362209.94,6564.2,8.9
"698",42,15,21.1054872406026,6494.16,11252.62,357,6.1
"699",42,15,20.9979623374749,6666.03,11621.13,369.3,6.4
"700",42,15,20.9085253438948,6773.32,11981.62,393,6.1
"701",42,15,20.5098944526309,6928.74,12493.5,414.8,5.7
"702",42,15,21.8132084308349,7072.53,13079.28,434.1,5.9
"703",42,15,21.2120330305292,7239.52,13616.96,440.3,6.5
"704",42,15,21.0437140354812,7373.63,16090.73,462.8,5.7
"705",42,15,21.4810494798213,7547.71,16584.22,488.7,5.3
"706",42,15,21.1710321521602,7716.92,17142.71,525.4,3.8
"707",42,15,21.8709563256359,7893.14,17874.79,548.4,4.3
"708",42,15,21.3242201011161,8057.45,18707.02,550.8,6.3
"709",42,15,20.1790792885723,8334.41,19165.89,558,6.7
"710",42,15,20.9275025467195,8606.09,19798.38,560.9,7.8
"711",42,15,20.2464656649608,8908.45,20132.57,566.9,9.2
"712",42,15,21.2940225902982,9453.63,20339.64,601.2,6.5
"713",42,15,21.0149242861362,10311.4,20850.77,624.3,5.9
"714",42,15,20.8972287792417,11392,22757.3,634.1,6
"715",43,15,18.480207005718,2627.12,4052.71,147.9,4.9
"716",43,15,19.1714128405297,2756.19,4250.3,148.1,6.8
"717",43,15,19.5563429046842,2894.58,4402.86,153.6,6.5
"718",43,15,19.614959127157,2967.25,4577.6,161.3,5.6
"719",43,15,19.6695695412194,3025.15,4806.48,162.8,6.9
"720",43,15,20.3901318359819,3083.07,5017.84,162.1,9.4
"721",43,16,19.5032146460106,3075.61,4790.14,168.4,8.7
"722",43,16,19.7968058098679,3055.26,4805.94,178.4,7
"723",43,16,19.9227670601394,3019.42,4926.2,190.6,5.9
"724",43,16,20.2986424369664,3020.06,5105.86,197.9,5.1
"725",43,16,20.0742259948016,3032.36,5308.11,200.1,6.4
"726",43,16,20.122534306919,3016.79,5514.75,204.3,5.7
"727",43,16,19.4815331960565,2983.19,5671.16,202.9,6.9
"728",43,16,20.2978108397836,2950.98,5756.72,206.4,6.9
"729",43,16,20.2980853014881,2927.85,5832.7,214.9,5.2
"730",43,16,19.0262710070273,2925.39,6001.79,224.7,4.8
"731",43,16,20.8080832978982,2936.44,6939.39,234.4,4.7
"732",44,16,22.2014067126167,20732.56,34706.84,1518.9,3.4
"733",44,16,21.9641594982009,21582.28,36795.57,1567.2,3.6
"734",44,16,22.5922118788268,22348.28,38243.38,1655.2,3.6
"735",44,16,22.5136324042312,22927,39992.09,1753.4,3.6
"736",44,16,22.6841075077986,23570.72,42155.45,1804.3,4
"737",44,16,22.3355841694892,24524.64,44147.96,1778.7,6.4
"738",44,16,22.9887843136018,25440.39,48475.72,1848.1,5.9
"739",44,16,23.649492134443,26020.05,49402.95,1930.4,5.3
"740",44,16,23.6468471314339,26621.8,50991.39,2033.5,5.4
"741",44,16,22.9909595575157,27058.08,53106.81,2115,4.7
"742",44,16,22.6822079264756,27606.76,55464.07,2157.2,5
"743",44,16,22.9733449335399,27993.19,57163.94,2160.8,6.1
"744",44,16,22.2841989220462,28206.71,58820.49,2146.4,7.7
"745",44,16,22.7253157330597,28109.5,59774.36,2206.9,6.1
"746",44,16,22.766598301756,28031.46,60756.37,2333.3,5
"747",44,16,22.7063861331653,27922.62,62710.66,2454.7,5.6
"748",44,16,23.037734572022,28000.68,71355.78,2557.7,5
"749",45,16,22.0917702830423,25751.49,37406.43,1079.4,9.1
"750",45,16,22.7674654479782,26775.46,39258.7,1064.5,10
"751",45,16,22.7111680182981,27853.91,40764.39,1100.1,9.5
"752",45,16,22.3997910800987,28392.6,42227.19,1152.3,7.7
"753",45,16,23.3512945160712,29137.6,44463.18,1199.1,7.2
"754",45,16,22.6171315946348,29497.89,46519.96,1225.7,9.5
"755",45,16,22.4080203163751,29997.51,50312.3,1282.9,8.7
"756",45,16,23.1678726897134,30862.78,51506.38,1367,8.8
"757",45,16,22.5237651067195,31968.1,52994.95,1485.4,6.9
"758",45,16,23.0734533690397,33454.73,54907.23,1581.2,6.8
"759",45,16,22.4348570591228,35106.09,57001.52,1608.3,7.9
"760",45,16,23.0260145209095,36528,60190.96,1612,9.5
"761",45,16,23.2034573109011,37941.5,61677.79,1568.6,12
"762",45,16,22.9824868820599,39515.57,62465.52,1586.1,11
"763",45,16,22.3496630964752,40454.47,63256.31,1659.6,9.5
"764",45,16,23.2304107731824,40775.81,64929.03,1710.4,8.1
"765",45,16,23.1652011855455,41136.36,66033.81,1769.9,8.2
"766",46,16,22.02608870046,6482.87,24310.26,516.5,6.1
"767",46,16,22.2559777727159,7051.17,25312.77,520,6.5
"768",46,16,21.0954052182453,7652.54,26202.33,540.5,6.5
"769",46,17,21.7392070280282,8245.21,27227.32,561.6,5.7
"770",46,17,22.0911520512992,8735.95,28458.57,572.4,5.9
"771",46,17,21.1379682999981,9220.62,29691.14,574.7,8.5
"772",46,17,22.5910171626169,9624.86,32491.78,596.3,7.5
"773",46,17,22.0730692675007,9942.15,33448.52,611.6,7.1
"774",46,17,22.0330905244788,10115.55,34622.97,633.1,6.2
"775",46,17,21.0947938646739,10457.33,35916.4,658.6,6.7
"776",46,17,22.3642709358232,10705.18,37252.5,645.9,7.9
"777",46,17,21.5238767076522,10943.56,34681.29,628.5,11
"778",46,17,20.9318564268131,11059.62,35504.01,607.8,14
"779",46,17,22.4805758184543,11078.85,35932.73,582.3,18
"780",46,17,21.694292878882,11072.89,36068.2,596.6,15
"781",46,17,21.4003111622958,11000.7,36549.44,597.2,13
"782",46,17,21.7876968194307,10984.38,35781.74,597.5,12
"783",47,17,22.3104071086329,23565.08,39311,1530.4,3.9
"784",47,17,22.5727062689467,24271.67,40880.5,1525.4,4.5
"785",47,17,22.1807043778701,24747.06,42260.97,1580.8,4.2
"786",47,17,22.7405172206279,25226.91,43778.56,1660.5,4.1
"787",47,17,23.3341249609667,25539.33,45934.43,1703.4,4.6
"788",47,17,23.4337809116822,25799.34,47948.09,1676.8,6.9
"789",47,17,22.7202255240108,25842.14,48872.43,1725.9,5.6
"790",47,17,22.6615443291244,25945.01,50089.81,1798.9,4.9
"791",47,17,22.9846589884619,25858.17,51469.93,1887,5.1
"792",47,17,22.1230481926477,25885.94,53386.11,1960.2,4.5
"793",47,17,22.4838111546321,25894.16,55505.34,1938.1,7.2
"794",47,17,22.4275131624214,25984.74,54915.52,1923.2,7.8
"795",47,17,22.4228592737747,26034.63,56262.51,1866.7,11
"796",47,17,22.476086802046,26289.52,56912.51,1864.6,10
"797",47,17,22.208465138116,26225.89,57440.23,1949.2,7.3
"798",47,17,22.8261794589267,26304.98,58904.79,1983.1,7.2
"799",47,17,22.6418997033662,26400.6,60241.65,2023.9,7
"800",48,17,19.7362886272968,3674.01,14309.75,108.3,4.5
"801",48,17,20.6939893922016,3701.91,14459.14,111,4.5
"802",48,17,19.9030376042222,3701.91,14583.78,117.3,4
"803",48,17,20.0340577408837,3722.93,14936.34,126.1,3.5
"804",48,17,20.1388622713854,3732.09,15284.9,136.5,3.6
"805",48,17,19.2446719514995,3772.46,15670,146,4.2
"806",48,17,20.0130938550269,3884.01,19539.47,156.5,4.1
"807",48,17,19.3522118321692,4037.03,19977.67,170.5,3.6
"808",48,17,20.2257953248255,4115.61,20760.24,187.4,3.3
"809",48,17,20.2675864721825,4268.71,21643.5,200.7,2.8
"810",48,17,20.0587008943594,4399.69,22628.22,210.2,4
"811",48,17,19.4300696431999,4572.67,26330.2,223.5,4.1
"812",48,17,20.1625769923247,4731.98,27724.96,217.7,5.8
"813",48,17,20.1529656997715,4950.82,28586.46,202.5,8.4
"814",48,17,20.3318181731451,5184.73,28794.8,204.3,6.3
"815",48,17,20.5949704398176,5448.38,29326.94,206.9,7.1
"816",48,17,20.6213528491583,5700.41,27110.51,196.3,9
